learner_id,age,level,learning_style,resource_id,resource_type,topic,difficulty,engagement_duration,completion,target
0.048788960436674286,-0.4681307276709138,1,0,17,2,1,0.7177086846517214,1.0874531166974817,-1.016130072974544,1
1.3750907975501518,-1.4305705460732865,0,1,49,1,0,1.4286633004533276,-0.13574992028784252,0.9841259761879441,0
-0.12345803139624488,-0.6606186913513884,0,1,15,2,0,0.006754068850115303,-1.6599505632329061,0.9841259761879441,2
-1.4669845676930144,-0.4681307276709138,2,2,40,4,2,0.7177086846517214,-0.7377451322073214,-1.016130072974544,1
0.11768775716984195,0.879285018092408,1,1,17,0,2,-0.7042005469514908,0.7992639195019865,-1.016130072974544,1
-0.4851767142453751,1.649236872814306,1,1,21,1,2,-1.415155162753097,-0.3598970736621166,0.9841259761879441,2
1.530113090199779,1.0717729817728825,0,1,1,3,1,-0.7042005469514908,0.6391588099489336,0.9841259761879441,2
-1.3636363725932628,-1.4305705460732865,2,2,20,4,3,-0.7042005469514908,-1.1604226214273812,0.9841259761879441,2
0.048788960436674286,0.10933316337050981,1,2,35,3,0,0.7177086846517214,-1.3589529572731667,-1.016130072974544,1
0.3760582449192207,0.4943090907314589,2,0,43,0,1,-1.415155162753097,1.1450909561365807,-1.016130072974544,1
-0.4335026166954994,1.4567489091338317,1,2,38,3,1,0.006754068850115303,0.23569393387524024,-1.016130072974544,1
-0.20958152731270446,-0.2756427639904393,0,0,46,4,2,-0.7042005469514908,-0.8658292198497638,0.9841259761879441,2
0.2899347490027611,0.30182112705098435,0,1,38,4,2,-1.415155162753097,0.9849858465835278,0.9841259761879441,0
-0.0028851371132014646,-1.2380825823928119,2,0,28,0,1,0.006754068850115303,0.7544344888271316,0.9841259761879441,2
0.0660136596199662,-0.6606186913513884,0,0,25,4,0,-0.7042005469514908,-0.4431517306297041,0.9841259761879441,2
0.8927992204179782,-0.08315480030996474,1,1,20,0,0,-1.415155162753097,-1.4101865923301438,0.9841259761879441,2
0.531080537568848,-0.6606186913513884,0,0,16,0,1,0.7177086846517214,-0.4111307087190935,-1.016130072974544,1
0.8583498220513943,-0.08315480030996474,2,2,15,4,3,-0.7042005469514908,-0.03968685455601077,-1.016130072974544,1
-0.8124459987279216,-0.4681307276709138,2,2,30,2,3,-0.7042005469514908,-1.5574832931189524,-1.016130072974544,1
-1.6909056570758092,-0.08315480030996474,2,2,8,0,0,-1.415155162753097,0.4662452916316364,0.9841259761879441,2
-0.20958152731270446,1.649236872814306,1,2,30,4,2,-0.7042005469514908,0.9273480071444288,-1.016130072974544,1
0.9961474155177297,0.4943090907314589,1,0,13,2,3,0.006754068850115303,-0.03968685455601077,0.9841259761879441,2
-1.0708164864773002,-0.2756427639904393,1,0,48,0,3,-0.7042005469514908,0.12041825499704213,-1.016130072974544,1
0.513855838385556,-0.2756427639904393,1,1,36,2,2,1.4286633004533276,1.5741726497387625,-1.016130072974544,1
1.5817871877496548,1.649236872814306,1,0,1,1,3,0.006754068850115303,-1.1604226214273812,0.9841259761879441,2
1.5128883910164872,1.0717729817728825,0,0,47,1,1,-1.415155162753097,1.0426236860226268,-1.016130072974544,1
-1.3636363725932628,-0.4681307276709138,1,0,45,2,3,0.006754068850115303,-1.5126538624440975,-1.016130072974544,1
1.0478215130676054,0.30182112705098435,1,1,13,0,2,1.4286633004533276,1.106665729843848,-1.016130072974544,1
-0.7263225028114619,1.264260945453357,0,2,32,4,1,1.4286633004533276,0.5238831310707355,-1.016130072974544,1
-1.346411673409971,-1.0455946187123375,1,0,34,3,3,-0.7042005469514908,0.9273480071444288,-1.016130072974544,1
-0.19235682812941254,-0.6606186913513884,2,1,38,4,0,-0.7042005469514908,1.6702357154705942,-1.016130072974544,1
-0.8813447954610892,-1.2380825823928119,1,1,46,3,1,0.7177086846517214,0.27411916016797294,-1.016130072974544,1
-0.70909780362817,-0.08315480030996474,1,1,19,3,1,0.006754068850115303,0.8248807370304749,0.9841259761879441,2
1.2028438057172326,0.10933316337050981,2,2,1,0,0,0.7177086846517214,0.4534368828673922,-1.016130072974544,1
1.5128883910164872,0.879285018092408,2,0,40,2,0,1.4286633004533276,1.0874531166974817,0.9841259761879441,2
-1.4669845676930144,0.30182112705098435,2,1,18,4,3,-0.7042005469514908,0.6263504011846893,-1.016130072974544,1
1.547337789383071,1.649236872814306,2,2,36,2,3,-0.7042005469514908,-0.987509103110084,0.9841259761879441,2
1.547337789383071,0.4943090907314589,1,1,17,1,2,-0.7042005469514908,-0.5840442270363907,0.9841259761879441,2
1.2889673016336922,0.4943090907314589,2,1,15,0,2,-1.415155162753097,-0.7569577453536878,-1.016130072974544,1
1.547337789383071,0.6867970544119334,2,1,3,0,1,1.4286633004533276,-0.5712358182721464,0.9841259761879441,0
-0.8468953970945053,0.6867970544119334,0,1,11,1,0,-0.7042005469514908,0.7352218756807652,0.9841259761879441,2
0.13491245635313387,0.879285018092408,2,1,28,4,0,1.4286633004533276,-0.2830466210766512,-1.016130072974544,1
-0.7779966003613377,-1.0455946187123375,2,2,6,1,2,-0.7042005469514908,-0.052495263320255,0.9841259761879441,0
-0.6229743077117105,0.6867970544119334,0,0,13,4,1,0.006754068850115303,-0.5007895700688032,-1.016130072974544,1
0.531080537568848,-0.2756427639904393,0,0,11,3,1,1.4286633004533276,0.24850234263948445,0.9841259761879441,2
-0.8468953970945053,0.4943090907314589,1,0,34,0,2,0.7177086846517214,0.7096050581522768,0.9841259761879441,0
0.5999793343020156,1.649236872814306,0,0,4,4,2,-1.415155162753097,0.48545790477800277,0.9841259761879441,2
-1.3636363725932628,-0.6606186913513884,1,2,16,2,2,0.7177086846517214,-0.712128314678833,0.9841259761879441,0
-0.4679520150620832,1.649236872814306,0,2,41,2,3,1.4286633004533276,-1.3589529572731667,-1.016130072974544,1
1.1511697081673569,-0.8531066550318629,0,2,31,0,1,-0.7042005469514908,1.1194741386080922,-1.016130072974544,1
-1.4153104701431387,-0.08315480030996474,1,1,9,1,1,1.4286633004533276,-0.43034332186545987,-1.016130072974544,1
0.5483052367521398,-1.2380825823928119,0,1,42,1,1,-1.415155162753097,0.8697101677053297,-1.016130072974544,1
-0.19235682812941254,0.10933316337050981,1,1,16,4,2,1.4286633004533276,-0.5776400226542685,-1.016130072974544,1
-0.6918731044448782,-1.2380825823928119,0,0,4,1,2,-0.7042005469514908,1.164303569282947,0.9841259761879441,2
-1.4842092668763063,1.0717729817728825,2,1,44,0,2,0.7177086846517214,1.7534903724381818,-1.016130072974544,1
-1.570332762792766,-1.623058509753761,0,0,41,4,2,0.006754068850115303,0.21648132072887388,0.9841259761879441,0
-0.17513212894612062,-0.4681307276709138,1,1,8,3,0,0.7177086846517214,0.2549065470216066,-1.016130072974544,1
-0.8124459987279216,0.4943090907314589,0,0,48,1,2,-0.7042005469514908,-0.0012616282632780744,-1.016130072974544,1
0.513855838385556,1.4567489091338317,1,1,32,1,3,-0.7042005469514908,-0.34068446051575024,-1.016130072974544,1
-0.27848032404587214,-0.8531066550318629,1,1,35,4,0,-1.415155162753097,1.382046518275099,-1.016130072974544,1
-0.14068273057953679,-1.0455946187123375,2,2,35,2,0,1.4286633004533276,-0.03328265017388866,0.9841259761879441,2
0.18658655390300963,0.4943090907314589,2,1,17,1,2,1.4286633004533276,-1.2821025046877013,-1.016130072974544,1
1.5128883910164872,1.649236872814306,1,1,8,0,1,0.7177086846517214,-0.8594250154676416,0.9841259761879441,0
1.7023600820326983,1.4567489091338317,0,2,28,1,2,0.006754068850115303,1.7470861680560597,0.9841259761879441,2
1.2372932040838165,-0.08315480030996474,1,0,49,3,1,0.006754068850115303,1.5677684453566405,-1.016130072974544,1
-1.5875574619760577,-1.0455946187123375,1,2,13,1,2,-1.415155162753097,-0.3598970736621166,0.9841259761879441,2
1.2889673016336922,-1.4305705460732865,0,2,24,2,2,-0.7042005469514908,-0.09092048961298771,0.9841259761879441,2
-1.122490584027176,-1.0455946187123375,0,0,14,1,1,-1.415155162753097,-1.4678244317692428,-1.016130072974544,1
-0.33015442159574787,-1.4305705460732865,0,1,5,4,1,1.4286633004533276,-1.435803409858632,0.9841259761879441,2
1.0994956106174811,1.0717729817728825,0,0,41,1,1,-0.7042005469514908,0.882518576469574,-1.016130072974544,1
-0.8641200962777973,-1.4305705460732865,1,1,28,2,1,-1.415155162753097,-1.4165907967122657,-1.016130072974544,1
0.0660136596199662,-1.0455946187123375,1,1,14,4,3,0.7177086846517214,1.1963245911935576,0.9841259761879441,2
0.5483052367521398,-0.6606186913513884,2,0,28,0,1,1.4286633004533276,0.24209813825736234,0.9841259761879441,2
-1.6909056570758092,-0.4681307276709138,1,2,3,4,2,0.006754068850115303,-0.21900457725543002,0.9841259761879441,2
0.5827546351187237,0.10933316337050981,0,0,17,3,2,-1.415155162753097,-0.14215412466996463,0.9841259761879441,0
-0.7952212995446296,0.4943090907314589,2,1,49,4,3,1.4286633004533276,0.17805609443614118,0.9841259761879441,2
0.10046305798655003,-1.2380825823928119,0,0,48,0,1,1.4286633004533276,0.7416260800628874,0.9841259761879441,2
-1.6564562587092255,0.6867970544119334,1,0,43,1,2,0.006754068850115303,-0.6993199059145887,0.9841259761879441,2
-0.7952212995446296,1.649236872814306,2,1,38,4,3,0.006754068850115303,0.882518576469574,-1.016130072974544,1
1.564562488566363,-0.2756427639904393,0,2,15,4,2,0.006754068850115303,-1.704779993907761,-1.016130072974544,1
0.7894510253182266,1.0717729817728825,2,0,10,4,3,-1.415155162753097,-0.3214718473693839,-1.016130072974544,1
-0.9674682913775488,-1.623058509753761,2,1,13,4,3,0.006754068850115303,1.5357474234460298,0.9841259761879441,2
1.0650462122508975,-1.2380825823928119,1,1,2,0,0,0.7177086846517214,-1.5190580668262197,0.9841259761879441,2
1.547337789383071,-0.2756427639904393,0,0,49,2,0,1.4286633004533276,1.6190020804136174,0.9841259761879441,2
-1.4842092668763063,-1.0455946187123375,2,2,41,2,1,0.006754068850115303,0.049972006793698856,-1.016130072974544,1
-0.08900863302966104,1.264260945453357,2,0,37,4,0,1.4286633004533276,1.439684357714198,-1.016130072974544,1
-0.8985694946443811,0.10933316337050981,0,2,44,0,3,-0.7042005469514908,-1.480632840533487,-1.016130072974544,1
-1.4669845676930144,0.4943090907314589,2,2,41,0,2,-0.7042005469514908,0.280523364550095,0.9841259761879441,2
1.7195847812159901,0.879285018092408,2,2,17,4,2,0.006754068850115303,-1.4293992054765101,-1.016130072974544,1
1.547337789383071,0.879285018092408,2,2,19,3,1,1.4286633004533276,-0.718532519060955,-1.016130072974544,1
-1.0363670881107165,-1.4305705460732865,0,0,47,4,0,-0.7042005469514908,-1.2180604608664802,0.9841259761879441,2
-0.312929722412456,-0.8531066550318629,0,1,24,3,1,0.006754068850115303,1.0938573210796039,-1.016130072974544,1
0.18658655390300963,-0.8531066550318629,0,1,37,4,3,1.4286633004533276,1.0554320947868712,-1.016130072974544,1
-0.8124459987279216,-0.6606186913513884,0,1,12,3,0,0.006754068850115303,-1.4614202273871206,-1.016130072974544,1
-1.311962275043387,0.6867970544119334,1,1,3,3,1,1.4286633004533276,-0.18057935096269734,0.9841259761879441,2
0.927248618784562,-0.08315480030996474,2,1,13,4,2,-0.7042005469514908,-1.6279295413222956,-1.016130072974544,1
1.5128883910164872,1.0717729817728825,0,1,32,3,2,0.006754068850115303,-0.9298712636709849,0.9841259761879441,0
0.4105076432858045,0.879285018092408,2,0,27,1,1,-0.7042005469514908,-0.7889787672642984,0.9841259761879441,2
-1.0191423889274245,-0.4681307276709138,2,2,36,2,1,0.006754068850115303,1.2027287955756798,-1.016130072974544,1
0.9789227163344377,-1.4305705460732865,1,1,7,0,1,-1.415155162753097,0.6455630143310557,-1.016130072974544,1
